id_site,id_student,code_module,code_presentation,date,sum_click
112,123,BBB,2014J,17,17
93,123,BBB,2014J,15,1
91,123,BBB,2014J,15,5
115,123,BBB,2014J,178,6
92,123,BBB,2014J,185,2
93,123,BBB,2014J,185,6
99,123,BBB,2014J,185,32
106,123,BBB,2014J,259,3
119,123,BBB,2014J,259,31
107,123,BBB,2014J,259,19
95,123,BBB,2014J,253,1
117,123,BBB,2014J,253,1
100,123,BBB,2014J,253,12
116,123,BBB,2014J,253,11
118,123,BBB,2014J,253,20
116,123,BBB,2014J,148,25
92,123,BBB,2014J,148,5
112,123,BBB,2014J,148,4
115,123,BBB,2014J,148,24
109,123,BBB,2014J,148,26
111,123,BBB,2014J,151,2
116,123,BBB,2014J,151,7
97,123,BBB,2014J,151,7
118,123,BBB,2014J,1,2
110,123,BBB,2014J,1,39
91,123,BBB,2014J,1,22
107,123,BBB,2014J,233,9
94,123,BBB,2014J,233,5
99,123,BBB,2014J,233,27
96,123,BBB,2014J,233,4
117,123,BBB,2014J,133,26
115,123,BBB,2014J,133,53
103,123,BBB,2014J,111,9
118,123,BBB,2014J,234,4
93,123,BBB,2014J,234,1
101,123,BBB,2014J,65,18
116,123,BBB,2014J,65,5
105,123,BBB,2014J,65,24
96,123,BBB,2014J,65,3
104,123,BBB,2014J,43,3
95,123,BBB,2014J,43,3
98,123,BBB,2014J,43,9
118,123,BBB,2014J,249,3
103,123,BBB,2014J,249,7
104,123,BBB,2014J,63,27
109,123,BBB,2014J,63,5
112,123,BBB,2014J,63,7
120,123,BBB,2014J,256,12
102,123,BBB,2014J,210,10
96,123,BBB,2014J,236,2
114,123,BBB,2014J,236,16
116,123,BBB,2014J,236,3
93,123,BBB,2014J,38,7
91,123,BBB,2014J,38,10
114,123,BBB,2014J,38,13
105,123,BBB,2014J,181,1
119,123,BBB,2014J,181,4
111,123,BBB,2014J,181,31
118,123,BBB,2014J,160,4
108,123,BBB,2014J,230,12
114,123,BBB,2014J,230,9
101,123,BBB,2014J,230,7
97,123,BBB,2014J,230,34
112,123,BBB,2014J,230,45
117,123,BBB,2014J,91,39
111,123,BBB,2014J,265,2
104,123,BBB,2014J,265,10
114,123,BBB,2014J,4,1
120,123,BBB,2014J,4,2
108,123,BBB,2014J,171,2
117,123,BBB,2014J,171,5
113,123,BBB,2014J,171,4
100,123,BBB,2014J,171,14
95,123,BBB,2014J,171,5
110,123,BBB,2014J,84,13
118,123,BBB,2014J,156,37
98,123,BBB,2014J,156,1
115,123,BBB,2014J,156,3
110,123,BBB,2014J,156,43
94,123,BBB,2014J,47,1
96,123,BBB,2014J,47,4
116,123,BBB,2014J,232,5
117,123,BBB,2014J,232,1
107,123,BBB,2014J,232,9
114,123,BBB,2014J,153,2
103,123,BBB,2014J,153,13
98,123,BBB,2014J,153,79
97,123,BBB,2014J,153,16
92,123,BBB,2014J,154,1
114,123,BBB,2014J,154,4
113,123,BBB,2014J,128,12
99,123,BBB,2014J,211,30
94,123,BBB,2014J,211,4
117,123,BBB,2014J,211,6
101,123,BBB,2014J,211,22
116,123,BBB,2014J,245,6
105,123,BBB,2014J,245,6
106,123,BBB,2014J,152,6
115,123,BBB,2014J,152,10
101,123,BBB,2014J,152,6
102,123,BBB,2014J,152,15
111,123,BBB,2014J,12,11
108,123,BBB,2014J,12,15
109,123,BBB,2014J,85,89
96,123,BBB,2014J,85,1
101,123,BBB,2014J,85,7
110,123,BBB,2014J,85,26
92,123,BBB,2014J,85,10
116,123,BBB,2014J,266,12
120,123,BBB,2014J,266,9
107,123,BBB,2014J,266,44
103,123,BBB,2014J,266,10
93,123,BBB,2014J,266,2
111,123,BBB,2014J,246,2
99,123,BBB,2014J,246,8
110,123,BBB,2014J,246,13
98,123,BBB,2014J,246,8
96,123,BBB,2014J,246,13
106,123,BBB,2014J,136,10
112,123,BBB,2014J,136,8
105,123,BBB,2014J,136,23
117,123,BBB,2014J,136,1
91,123,BBB,2014J,21,1
107,123,BBB,2014J,21,4
106,123,BBB,2014J,49,12
95,123,BBB,2014J,49,12
103,123,BBB,2014J,75,14
115,123,BBB,2014J,75,50
110,123,BBB,2014J,75,21
105,123,BBB,2014J,75,5
119,123,BBB,2014J,261,2
103,123,BBB,2014J,255,30
93,123,BBB,2014J,255,16
115,123,BBB,2014J,228,3
119,123,BBB,2014J,193,2
99,123,BBB,2014J,20,1
91,123,BBB,2014J,20,8
119,123,BBB,2014J,20,6
112,123,BBB,2014J,31,1
99,123,BBB,2014J,31,3
116,123,BBB,2014J,31,10
104,123,BBB,2014J,31,2
115,123,BBB,2014J,31,8
105,123,BBB,2014J,267,8
99,123,BBB,2014J,267,17
109,123,BBB,2014J,162,9
107,123,BBB,2014J,162,25
99,123,BBB,2014J,162,22
117,123,BBB,2014J,105,25
116,123,BBB,2014J,105,1
106,123,BBB,2014J,110,33
116,123,BBB,2014J,62,35
120,123,BBB,2014J,62,41
103,123,BBB,2014J,62,1
109,123,BBB,2014J,62,1
120,123,BBB,2014J,237,14
96,123,BBB,2014J,237,11
99,123,BBB,2014J,237,30
101,123,BBB,2014J,237,10
114,123,BBB,2014J,237,18
101,123,BBB,2014J,252,11
92,123,BBB,2014J,252,16
95,123,BBB,2014J,252,6
112,123,BBB,2014J,252,33
112,123,BBB,2014J,244,36
119,123,BBB,2014J,244,14
104,123,BBB,2014J,244,3
96,123,BBB,2014J,244,37
116,123,BBB,2014J,244,1
112,123,BBB,2014J,150,8
113,123,BBB,2014J,150,24
113,123,BBB,2014J,127,27
105,123,BBB,2014J,127,4
117,123,BBB,2014J,127,3
120,123,BBB,2014J,127,1
117,123,BBB,2014J,155,20
91,123,BBB,2014J,124,1
116,123,BBB,2014J,28,22
120,123,BBB,2014J,28,12
98,123,BBB,2014J,28,7
92,123,BBB,2014J,28,3
103,123,BBB,2014J,262,15
93,123,BBB,2014J,262,5
113,123,BBB,2014J,55,70
109,123,BBB,2014J,55,21
110,123,BBB,2014J,55,6
115,123,BBB,2014J,6,17
103,123,BBB,2014J,6,8
120,123,BBB,2014J,6,10
118,123,BBB,2014J,6,1
108,123,BBB,2014J,6,17
119,123,BBB,2014J,144,27
106,123,BBB,2014J,144,3
103,123,BBB,2014J,144,3
110,123,BBB,2014J,126,23
112,123,BBB,2014J,126,1
106,123,BBB,2014J,126,47
108,123,BBB,2014J,126,14
116,123,BBB,2014J,126,27
99,123,BBB,2014J,45,18
113,123,BBB,2014J,45,6
101,123,BBB,2014J,45,3
112,123,BBB,2014J,45,27
115,123,BBB,2014J,45,10
99,123,BBB,2014J,98,36
112,123,BBB,2014J,98,2
92,123,BBB,2014J,98,4
93,123,BBB,2014J,98,1
115,123,BBB,2014J,242,41
109,123,BBB,2014J,108,4
118,123,BBB,2014J,108,16
95,123,BBB,2014J,11,14
103,123,BBB,2014J,11,18
115,123,BBB,2014J,11,1
92,123,BBB,2014J,11,55
104,123,BBB,2014J,9,1
97,123,BBB,2014J,9,3
108,123,BBB,2014J,165,6
104,123,BBB,2014J,165,41
92,123,BBB,2014J,165,1
114,123,BBB,2014J,165,5
94,123,BBB,2014J,268,2
93,123,BBB,2014J,268,16
114,123,BBB,2014J,268,20
115,123,BBB,2014J,268,23
117,123,BBB,2014J,174,5
93,123,BBB,2014J,120,3
108,123,BBB,2014J,120,20
116,123,BBB,2014J,120,11
102,123,BBB,2014J,120,14
111,123,BBB,2014J,120,3
103,123,BBB,2014J,182,1
91,123,BBB,2014J,182,1
114,123,BBB,2014J,182,15
99,123,BBB,2014J,196,90
93,123,BBB,2014J,196,1
109,123,BBB,2014J,196,7
92,123,BBB,2014J,50,1
105,123,BBB,2014J,50,6
115,123,BBB,2014J,86,11
96,123,BBB,2014J,86,10
99,123,BBB,2014J,224,18
94,123,BBB,2014J,224,23
95,123,BBB,2014J,224,35
92,123,BBB,2014J,205,12
105,123,BBB,2014J,205,7
98,123,BBB,2014J,143,4
114,123,BBB,2014J,143,19
98,123,BBB,2014J,184,10
92,123,BBB,2014J,184,41
118,123,BBB,2014J,184,6
96,123,BBB,2014J,199,4
110,123,BBB,2014J,199,3
108,123,BBB,2014J,199,12
106,123,BBB,2014J,92,3
96,123,BBB,2014J,92,34
97,123,BBB,2014J,92,21
99,123,BBB,2014J,92,22
105,123,BBB,2014J,92,15
95,123,BBB,2014J,203,9
95,123,BBB,2014J,22,2
111,123,BBB,2014J,22,6
104,123,BBB,2014J,22,20
93,123,BBB,2014J,22,7
107,123,BBB,2014J,137,7
102,123,BBB,2014J,227,21
106,123,BBB,2014J,227,15
91,123,BBB,2014J,227,13
110,123,BBB,2014J,227,2
102,123,BBB,2014J,16,15
118,123,BBB,2014J,16,3
112,123,BBB,2014J,16,24
113,123,BBB,2014J,16,23
92,123,BBB,2014J,40,14
106,123,BBB,2014J,40,1
91,123,BBB,2014J,40,10
103,123,BBB,2014J,40,27
98,123,BBB,2014J,73,17
111,123,BBB,2014J,14,4
114,123,BBB,2014J,14,31
100,123,BBB,2014J,106,1
120,123,BBB,2014J,106,1
93,124,BBB,2014J,145,36
103,124,BBB,2014J,255,33
116,124,BBB,2014J,255,5
106,124,BBB,2014J,255,31
93,124,BBB,2014J,255,16
99,124,BBB,2014J,255,44
94,124,BBB,2014J,168,41
98,124,BBB,2014J,168,23
114,124,BBB,2014J,168,11
107,124,BBB,2014J,168,12
112,124,BBB,2014J,168,7
102,124,BBB,2014J,120,44
94,124,BBB,2014J,120,5
104,124,BBB,2014J,120,8
91,124,BBB,2014J,120,37
109,124,BBB,2014J,120,51
116,124,BBB,2014J,96,6
105,124,BBB,2014J,96,36
104,124,BBB,2014J,202,21
98,124,BBB,2014J,16,6
97,124,BBB,2014J,16,4
114,124,BBB,2014J,198,5
97,124,BBB,2014J,198,31
106,124,BBB,2014J,198,56
110,124,BBB,2014J,198,2
103,124,BBB,2014J,81,11
95,124,BBB,2014J,7,1
119,124,BBB,2014J,7,1
118,124,BBB,2014J,7,2
98,124,BBB,2014J,180,12
103,124,BBB,2014J,180,3
108,124,BBB,2014J,180,13
95,124,BBB,2014J,180,9
91,124,BBB,2014J,121,18
111,124,BBB,2014J,121,20
118,124,BBB,2014J,121,29
95,124,BBB,2014J,121,24
119,124,BBB,2014J,63,8
103,124,BBB,2014J,63,31
100,124,BBB,2014J,63,24
108,124,BBB,2014J,63,100
113,124,BBB,2014J,129,41
92,124,BBB,2014J,129,11
118,124,BBB,2014J,129,11
102,124,BBB,2014J,263,2
112,124,BBB,2014J,266,4
114,124,BBB,2014J,266,8
96,124,BBB,2014J,266,50
100,124,BBB,2014J,266,27
104,124,BBB,2014J,266,4
92,124,BBB,2014J,69,38
100,124,BBB,2014J,69,4
112,124,BBB,2014J,134,5
103,124,BBB,2014J,248,1
117,124,BBB,2014J,248,102
98,124,BBB,2014J,248,3
113,124,BBB,2014J,248,5
109,124,BBB,2014J,248,5
109,124,BBB,2014J,242,3
116,124,BBB,2014J,242,1
119,124,BBB,2014J,242,6
94,124,BBB,2014J,242,33
115,124,BBB,2014J,264,1
116,124,BBB,2014J,264,9
109,124,BBB,2014J,264,3
94,124,BBB,2014J,264,4
92,124,BBB,2014J,264,1
97,124,BBB,2014J,210,1
95,124,BBB,2014J,210,6
99,124,BBB,2014J,210,29
101,124,BBB,2014J,210,8
102,124,BBB,2014J,210,28
99,124,BBB,2014J,175,12
99,124,BBB,2014J,194,15
93,124,BBB,2014J,194,2
109,124,BBB,2014J,107,2
95,124,BBB,2014J,107,4
102,124,BBB,2014J,107,8
114,124,BBB,2014J,107,27
113,124,BBB,2014J,107,6
119,124,BBB,2014J,241,1
106,124,BBB,2014J,241,4
114,124,BBB,2014J,241,1
96,124,BBB,2014J,241,2
118,124,BBB,2014J,241,10
103,124,BBB,2014J,233,4
113,124,BBB,2014J,233,4
101,124,BBB,2014J,233,26
110,124,BBB,2014J,233,11
105,124,BBB,2014J,26,19
95,124,BBB,2014J,26,8
96,124,BBB,2014J,26,5
92,124,BBB,2014J,126,60
106,124,BBB,2014J,126,6
104,124,BBB,2014J,126,1
98,124,BBB,2014J,126,1
99,124,BBB,2014J,126,3
94,124,BBB,2014J,76,1
91,124,BBB,2014J,76,12
92,124,BBB,2014J,118,16
97,124,BBB,2014J,224,28
105,124,BBB,2014J,224,6
120,124,BBB,2014J,224,2
115,124,BBB,2014J,224,30
94,124,BBB,2014J,64,34
112,124,BBB,2014J,29,19
100,124,BBB,2014J,29,3
112,124,BBB,2014J,54,3
116,124,BBB,2014J,54,1
100,124,BBB,2014J,54,9
110,124,BBB,2014J,54,11
110,124,BBB,2014J,239,17
96,124,BBB,2014J,239,13
107,124,BBB,2014J,239,34
92,124,BBB,2014J,239,15
114,124,BBB,2014J,239,8
92,124,BBB,2014J,11,21
103,124,BBB,2014J,11,14
104,124,BBB,2014J,108,1
93,124,BBB,2014J,201,1
118,124,BBB,2014J,201,7
92,124,BBB,2014J,38,3
110,124,BBB,2014J,38,5
105,124,BBB,2014J,38,4
99,124,BBB,2014J,195,22
91,124,BBB,2014J,195,5
109,124,BBB,2014J,195,33
96,124,BBB,2014J,195,16
100,124,BBB,2014J,157,17
120,124,BBB,2014J,157,35
98,124,BBB,2014J,119,5
104,124,BBB,2014J,113,5
105,124,BBB,2014J,65,10
104,124,BBB,2014J,65,2
111,124,BBB,2014J,65,6
92,124,BBB,2014J,65,36
95,124,BBB,2014J,62,17
116,124,BBB,2014J,163,2
93,124,BBB,2014J,163,7
115,124,BBB,2014J,163,16
91,124,BBB,2014J,72,11
116,124,BBB,2014J,72,12
111,124,BBB,2014J,72,16
108,124,BBB,2014J,72,31
93,124,BBB,2014J,72,10
112,124,BBB,2014J,200,5
105,124,BBB,2014J,200,25
108,124,BBB,2014J,23,3
95,124,BBB,2014J,23,2
113,124,BBB,2014J,23,9
101,124,BBB,2014J,23,4
120,124,BBB,2014J,23,4
92,124,BBB,2014J,256,6
114,124,BBB,2014J,256,7
105,124,BBB,2014J,256,12
92,124,BBB,2014J,125,18
106,124,BBB,2014J,125,9
117,124,BBB,2014J,125,1
110,124,BBB,2014J,115,1
95,124,BBB,2014J,115,32
109,124,BBB,2014J,115,5
120,124,BBB,2014J,71,1
109,124,BBB,2014J,71,2
112,124,BBB,2014J,71,4
111,124,BBB,2014J,71,2
110,124,BBB,2014J,80,17
109,124,BBB,2014J,80,47
96,124,BBB,2014J,80,16
102,124,BBB,2014J,150,2
115,124,BBB,2014J,269,1
120,124,BBB,2014J,269,6
92,124,BBB,2014J,253,12
106,124,BBB,2014J,253,10
114,124,BBB,2014J,253,8
100,124,BBB,2014J,99,6
94,124,BBB,2014J,99,14
98,124,BBB,2014J,99,21
101,124,BBB,2014J,1,5
115,124,BBB,2014J,1,2
106,124,BBB,2014J,207,10
108,124,BBB,2014J,207,6
95,124,BBB,2014J,207,3
102,124,BBB,2014J,110,6
119,124,BBB,2014J,110,23
93,124,BBB,2014J,110,21
97,124,BBB,2014J,110,10
103,124,BBB,2014J,110,1
112,124,BBB,2014J,138,6
96,124,BBB,2014J,138,16
97,124,BBB,2014J,138,8
118,124,BBB,2014J,138,2
101,124,BBB,2014J,203,9
112,124,BBB,2014J,203,4
102,124,BBB,2014J,217,10
111,124,BBB,2014J,217,9
119,124,BBB,2014J,217,22
99,124,BBB,2014J,174,20
120,124,BBB,2014J,174,1
98,124,BBB,2014J,174,8
96,124,BBB,2014J,30,6
106,124,BBB,2014J,30,5
115,124,BBB,2014J,20,34
107,124,BBB,2014J,20,15
117,124,BBB,2014J,20,38
102,124,BBB,2014J,20,1
92,124,BBB,2014J,146,7
110,124,BBB,2014J,146,25
97,125,BBB,2014J,1,4
98,125,BBB,2014J,1,12
93,125,BBB,2014J,1,2
97,125,BBB,2014J,134,2
95,125,BBB,2014J,134,4
113,125,BBB,2014J,134,27
104,125,BBB,2014J,109,23
96,125,BBB,2014J,109,6
114,125,BBB,2014J,109,12
111,125,BBB,2014J,93,5
100,125,BBB,2014J,93,1
97,125,BBB,2014J,191,29
100,125,BBB,2014J,96,12
120,125,BBB,2014J,96,13
113,125,BBB,2014J,96,26
93,125,BBB,2014J,96,4
104,125,BBB,2014J,96,10
111,125,BBB,2014J,98,11
105,125,BBB,2014J,201,12
93,125,BBB,2014J,201,7
109,125,BBB,2014J,201,21
97,125,BBB,2014J,201,13
93,125,BBB,2014J,69,5
104,125,BBB,2014J,69,5
111,125,BBB,2014J,69,1
94,125,BBB,2014J,69,31
117,125,BBB,2014J,36,1
102,125,BBB,2014J,212,62
93,125,BBB,2014J,212,35
119,125,BBB,2014J,212,9
120,125,BBB,2014J,120,50
92,125,BBB,2014J,120,12
118,125,BBB,2014J,9,28
116,125,BBB,2014J,8,18
104,125,BBB,2014J,189,10
116,125,BBB,2014J,226,19
93,125,BBB,2014J,198,6
105,125,BBB,2014J,198,22
115,125,BBB,2014J,198,1
101,125,BBB,2014J,121,8
109,125,BBB,2014J,121,9
111,125,BBB,2014J,121,4
110,125,BBB,2014J,121,1
105,125,BBB,2014J,121,4
103,125,BBB,2014J,116,10
108,125,BBB,2014J,116,1
104,125,BBB,2014J,116,9
97,125,BBB,2014J,200,5
100,125,BBB,2014J,200,10
95,125,BBB,2014J,200,27
91,125,BBB,2014J,200,15
102,125,BBB,2014J,55,8
106,125,BBB,2014J,55,23
99,125,BBB,2014J,55,12
113,125,BBB,2014J,55,20
106,125,BBB,2014J,182,10
101,125,BBB,2014J,182,3
105,125,BBB,2014J,235,1
104,125,BBB,2014J,235,38
115,125,BBB,2014J,235,9
102,125,BBB,2014J,235,44
97,125,BBB,2014J,163,18
99,125,BBB,2014J,163,13
95,125,BBB,2014J,37,3
110,125,BBB,2014J,87,3
111,125,BBB,2014J,74,1
101,125,BBB,2014J,74,2
100,125,BBB,2014J,197,12
105,125,BBB,2014J,197,18
93,125,BBB,2014J,31,10
118,125,BBB,2014J,31,1
100,125,BBB,2014J,31,11
103,125,BBB,2014J,154,19
112,125,BBB,2014J,154,29
118,125,BBB,2014J,154,1
91,125,BBB,2014J,154,10
113,125,BBB,2014J,154,80
119,125,BBB,2014J,242,42
111,125,BBB,2014J,242,28
114,125,BBB,2014J,242,14
112,125,BBB,2014J,242,11
95,125,BBB,2014J,186,3
117,125,BBB,2014J,2,23
111,125,BBB,2014J,2,1
111,125,BBB,2014J,172,13
106,125,BBB,2014J,217,21
104,125,BBB,2014J,217,14
108,125,BBB,2014J,218,51
103,125,BBB,2014J,241,24
107,125,BBB,2014J,241,6
115,125,BBB,2014J,72,62
107,125,BBB,2014J,72,6
116,125,BBB,2014J,72,7
95,125,BBB,2014J,72,3
120,125,BBB,2014J,72,21
104,125,BBB,2014J,104,9
114,125,BBB,2014J,104,7
117,125,BBB,2014J,104,2
102,125,BBB,2014J,104,5
100,125,BBB,2014J,206,21
93,125,BBB,2014J,180,15
109,125,BBB,2014J,180,19
110,125,BBB,2014J,180,1
116,125,BBB,2014J,94,1
103,125,BBB,2014J,83,29
108,125,BBB,2014J,83,25
98,125,BBB,2014J,70,9
108,125,BBB,2014J,70,2
114,125,BBB,2014J,47,11
111,125,BBB,2014J,7,18
93,125,BBB,2014J,7,5
103,125,BBB,2014J,67,6
100,125,BBB,2014J,67,1
98,125,BBB,2014J,67,4
108,125,BBB,2014J,162,26
97,125,BBB,2014J,162,17
119,125,BBB,2014J,243,15
120,125,BBB,2014J,243,4
91,125,BBB,2014J,248,1
96,125,BBB,2014J,248,17
95,125,BBB,2014J,248,9
102,125,BBB,2014J,248,3
99,125,BBB,2014J,248,12
96,125,BBB,2014J,16,22
105,125,BBB,2014J,16,29
107,125,BBB,2014J,16,16
102,125,BBB,2014J,16,27
114,125,BBB,2014J,54,9
111,125,BBB,2014J,54,1
97,125,BBB,2014J,54,46
108,125,BBB,2014J,54,17
100,125,BBB,2014J,54,3
118,125,BBB,2014J,5,11
119,125,BBB,2014J,5,7
104,125,BBB,2014J,5,5
113,125,BBB,2014J,5,3
116,125,BBB,2014J,5,1
108,125,BBB,2014J,6,1
98,125,BBB,2014J,6,9
106,125,BBB,2014J,6,8
119,125,BBB,2014J,6,10
94,125,BBB,2014J,122,2
115,125,BBB,2014J,122,38
113,125,BBB,2014J,122,9
107,125,BBB,2014J,122,10
110,125,BBB,2014J,244,16
93,125,BBB,2014J,244,2
120,125,BBB,2014J,244,8
117,125,BBB,2014J,244,47
105,125,BBB,2014J,20,11
108,125,BBB,2014J,112,7
104,125,BBB,2014J,112,23
107,125,BBB,2014J,176,25
102,125,BBB,2014J,103,17
101,125,BBB,2014J,103,16
108,125,BBB,2014J,103,17
96,125,BBB,2014J,103,4
120,125,BBB,2014J,52,4
94,125,BBB,2014J,52,9
98,125,BBB,2014J,52,29
114,125,BBB,2014J,52,1
118,125,BBB,2014J,228,2
106,125,BBB,2014J,228,14
96,125,BBB,2014J,254,16
118,125,BBB,2014J,254,10
103,125,BBB,2014J,254,2
111,125,BBB,2014J,254,7
102,125,BBB,2014J,57,29
97,125,BBB,2014J,86,34
105,125,BBB,2014J,86,10
91,125,BBB,2014J,99,20
112,125,BBB,2014J,99,4
102,125,BBB,2014J,99,1
111,125,BBB,2014J,99,8
113,125,BBB,2014J,71,38
115,125,BBB,2014J,71,29
96,125,BBB,2014J,71,4
92,125,BBB,2014J,71,5
118,125,BBB,2014J,71,3
120,125,BBB,2014J,4,15
111,125,BBB,2014J,4,11
94,125,BBB,2014J,4,22
116,125,BBB,2014J,41,8
112,125,BBB,2014J,41,18
113,125,BBB,2014J,40,25
119,125,BBB,2014J,181,3
101,125,BBB,2014J,181,14
114,125,BBB,2014J,181,5
102,125,BBB,2014J,181,1
92,125,BBB,2014J,181,54
101,125,BBB,2014J,136,29
111,125,BBB,2014J,136,12
102,125,BBB,2014J,136,18
107,125,BBB,2014J,136,3
96,125,BBB,2014J,114,1
103,125,BBB,2014J,78,11
93,125,BBB,2014J,78,39
118,125,BBB,2014J,78,8
115,125,BBB,2014J,78,10
112,125,BBB,2014J,78,20
115,125,BBB,2014J,203,8
94,125,BBB,2014J,203,26
112,125,BBB,2014J,203,15
117,125,BBB,2014J,17,23
103,125,BBB,2014J,178,7
102,125,BBB,2014J,178,1
116,125,BBB,2014J,178,6
119,125,BBB,2014J,178,10
92,125,BBB,2014J,178,1
96,125,BBB,2014J,126,24
101,125,BBB,2014J,126,4
113,125,BBB,2014J,126,7
109,125,BBB,2014J,126,20
115,125,BBB,2014J,126,2
102,125,BBB,2014J,14,5
108,125,BBB,2014J,145,1
113,125,BBB,2014J,145,1
98,125,BBB,2014J,44,5
92,125,BBB,2014J,164,35
109,125,BBB,2014J,164,11
100,125,BBB,2014J,164,13
97,125,BBB,2014J,164,7
94,125,BBB,2014J,164,115
97,125,BBB,2014J,232,10
119,125,BBB,2014J,232,1
110,125,BBB,2014J,232,26
118,125,BBB,2014J,258,6
109,125,BBB,2014J,258,16
96,125,BBB,2014J,258,7
95,125,BBB,2014J,258,23
107,125,BBB,2014J,258,1
107,125,BBB,2014J,42,12
109,125,BBB,2014J,42,22
112,125,BBB,2014J,234,19
116,125,BBB,2014J,234,46
114,125,BBB,2014J,234,20
99,125,BBB,2014J,234,25
99,125,BBB,2014J,46,11
113,125,BBB,2014J,46,9
101,125,BBB,2014J,46,7
107,125,BBB,2014J,46,40
113,125,BBB,2014J,170,23
100,125,BBB,2014J,170,5
93,125,BBB,2014J,25,28
94,125,BBB,2014J,25,15
120,125,BBB,2014J,25,5
111,125,BBB,2014J,25,25
112,125,BBB,2014J,108,70
95,125,BBB,2014J,247,1
98,125,BBB,2014J,214,18
116,125,BBB,2014J,214,6
92,125,BBB,2014J,92,9
109,125,BBB,2014J,92,2
115,125,BBB,2014J,92,1
114,125,BBB,2014J,92,7
101,125,BBB,2014J,92,2
114,125,BBB,2014J,152,6
95,125,BBB,2014J,152,3
99,125,BBB,2014J,152,9
103,125,BBB,2014J,152,15
96,125,BBB,2014J,205,9
93,125,BBB,2014J,231,4
112,125,BBB,2014J,75,20
105,125,BBB,2014J,75,7
116,125,BBB,2014J,177,6
108,125,BBB,2014J,177,1
96,125,BBB,2014J,177,15
113,125,BBB,2014J,177,1
100,125,BBB,2014J,63,7
107,125,BBB,2014J,63,1
99,125,BBB,2014J,63,10
115,125,BBB,2014J,63,3
114,125,BBB,2014J,29,31
117,125,BBB,2014J,29,26
118,125,BBB,2014J,66,11
98,125,BBB,2014J,66,46
109,125,BBB,2014J,66,10
110,125,BBB,2014J,66,8
96,125,BBB,2014J,66,5
111,125,BBB,2014J,135,14
94,125,BBB,2014J,135,7
113,125,BBB,2014J,135,18
104,125,BBB,2014J,26,11
106,125,BBB,2014J,255,1
108,125,BBB,2014J,255,17
112,125,BBB,2014J,255,2
109,125,BBB,2014J,255,1
116,125,BBB,2014J,255,24
111,125,BBB,2014J,97,30
91,125,BBB,2014J,97,7
117,125,BBB,2014J,97,8
118,125,BBB,2014J,97,10
105,125,BBB,2014J,110,11
93,125,BBB,2014J,110,27
94,125,BBB,2014J,110,8
100,125,BBB,2014J,110,2
96,125,BBB,2014J,110,4
120,125,BBB,2014J,79,21
95,125,BBB,2014J,106,27
105,125,BBB,2014J,81,6
96,125,BBB,2014J,81,43
112,125,BBB,2014J,81,6
116,125,BBB,2014J,81,25
98,125,BBB,2014J,81,2
93,125,BBB,2014J,265,13
94,125,BBB,2014J,65,1
93,125,BBB,2014J,65,38
112,125,BBB,2014J,65,17
107,125,BBB,2014J,211,71
111,125,BBB,2014J,101,7
113,125,BBB,2014J,101,1
109,125,BBB,2014J,101,28
105,125,BBB,2014J,101,5
98,125,BBB,2014J,187,14
115,125,BBB,2014J,187,11
113,125,BBB,2014J,187,12
108,125,BBB,2014J,187,25
95,125,BBB,2014J,208,8
99,125,BBB,2014J,208,43
97,125,BBB,2014J,208,32
113,125,BBB,2014J,208,1
111,125,BBB,2014J,208,3
113,125,BBB,2014J,82,2
115,125,BBB,2014J,82,1
108,125,BBB,2014J,82,20
114,125,BBB,2014J,82,2
118,125,BBB,2014J,34,8
107,125,BBB,2014J,263,3
112,125,BBB,2014J,263,16
105,125,BBB,2014J,263,7
111,125,BBB,2014J,174,14
96,125,BBB,2014J,174,26
115,125,BBB,2014J,174,1
118,125,BBB,2014J,128,6
91,125,BBB,2014J,128,7
105,125,BBB,2014J,128,5
92,125,BBB,2014J,128,16
92,125,BBB,2014J,185,42
120,125,BBB,2014J,185,2
106,125,BBB,2014J,49,32
110,125,BBB,2014J,49,25
112,125,BBB,2014J,49,15
106,125,BBB,2014J,266,1
91,125,BBB,2014J,266,23
120,125,BBB,2014J,266,35
99,125,BBB,2014J,90,7
110,125,BBB,2014J,90,10
115,125,BBB,2014J,90,8
112,125,BBB,2014J,173,8
91,125,BBB,2014J,173,16
97,125,BBB,2014J,158,21
96,125,BBB,2014J,158,29
102,125,BBB,2014J,158,38
119,125,BBB,2014J,236,15
111,125,BBB,2014J,236,22
109,125,BBB,2014J,236,38
108,125,BBB,2014J,236,6
96,125,BBB,2014J,236,24
100,125,BBB,2014J,73,20
119,125,BBB,2014J,73,10
97,125,BBB,2014J,73,15
93,125,BBB,2014J,73,5
115,125,BBB,2014J,80,17
114,125,BBB,2014J,80,55
95,125,BBB,2014J,80,56
104,125,BBB,2014J,80,19
119,125,BBB,2014J,147,3
111,125,BBB,2014J,147,10
104,125,BBB,2014J,147,32
92,125,BBB,2014J,240,4
119,125,BBB,2014J,240,15
106,125,BBB,2014J,240,14
112,125,BBB,2014J,240,5
118,125,BBB,2014J,240,6
113,125,BBB,2014J,84,12
118,125,BBB,2014J,84,17
111,125,BBB,2014J,53,41
92,125,BBB,2014J,117,5
102,125,BBB,2014J,117,9
116,125,BBB,2014J,156,4
105,125,BBB,2014J,156,12
113,125,BBB,2014J,156,61
120,125,BBB,2014J,225,21
106,125,BBB,2014J,225,9
